ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
12975,11783,1,2021-05-07 00:00:00,16,22,90,848,83,17992,1,0
12976,11783,1,2021-05-07 00:00:00,16,22,90,843,83,17993,0,0
12977,11783,1,2021-05-07 00:00:00,16,22,90,844,83,17994,1,0
12978,11784,1,2025-06-02 06:39:32,16,2,134,1185,6,17995,1,0
12979,11784,1,2025-06-02 06:39:32,16,2,134,1184,5,17996,1,0
12980,11784,2,2025-06-02 06:39:32,16,2,134,1181,6,17997,0,0
12981,11784,1,2025-06-02 06:39:32,16,2,134,1181,6,17998,1,0
12982,11784,1,2025-06-02 06:39:32,16,2,134,1185,6,17999,1,0
12983,11784,1,2025-06-02 06:39:32,16,2,134,1186,6,18000,1,0
12984,11784,1,2025-06-02 06:39:32,16,2,134,1183,6,18001,1,0
12985,11784,1,2025-06-02 06:39:32,16,30,37,447,6,18002,1,0
12986,11784,1,2025-06-02 06:39:32,16,2,134,1183,6,18003,1,0
12987,11784,2,2025-06-02 06:39:32,16,2,134,1186,6,18004,0,0
12988,11785,1,2023-06-14 00:00:00,16,5,84,793,21,18005,1,0
12989,11785,1,2023-06-08 00:00:00,16,5,84,793,21,18006,1,0
12990,11786,1,2026-02-25 02:45:09,16,17,45,499,84,18007,1,0
12991,11786,2,2026-02-25 02:45:09,16,22,88,825,84,18008,0,0
12992,11787,1,2023-03-25 00:00:00,16,11,99,918,41,18009,1,0
12993,11788,1,2022-06-27 00:00:00,16,26,129,1155,98,18010,1,0
12994,11789,1,2024-04-24 00:00:00,16,5,75,708,20,18011,1,0
12995,11790,1,2021-10-21 00:00:00,16,13,122,1097,50,18013,1,0
12996,11791,1,2023-12-16 11:51:10,16,11,94,866,40,18014,1,0
12997,11792,1,2023-09-04 05:13:03,16,30,198,1681,112,18016,1,0
12998,11793,1,2026-07-19 00:00:00,16,25,24,281,58,18017,1,0
12999,11794,1,2021-06-02 00:00:00,16,22,93,864,82,18018,1,0
13000,11795,2,2025-07-28 00:00:00,16,11,101,932,40,18019,1,0
13001,11795,1,2025-07-03 00:00:00,16,11,101,930,40,18020,1,0
13002,11796,1,2022-02-04 00:00:00,16,3,104,962,14,18022,1,0
13003,11797,2,2025-05-11 00:00:00,16,3,104,960,11,18023,1,0
13004,11797,1,2025-04-03 00:00:00,16,3,104,958,11,18024,1,0
13005,11798,1,2023-05-30 00:00:00,16,11,97,906,42,18025,1,0
13006,11799,1,2025-10-30 00:00:00,16,22,86,810,83,18026,1,0
13007,11799,2,2025-11-01 00:00:00,16,22,86,808,82,18027,1,0
13008,11799,1,2025-11-02 00:00:00,16,22,86,807,82,18028,1,0
13009,11799,1,2025-11-15 00:00:00,16,22,86,799,82,18029,1,0
13010,11800,1,2025-12-23 00:00:00,16,23,163,1401,90,18030,1,0
13011,11800,1,2025-12-23 00:00:00,16,23,163,1401,90,18031,1,0
13012,11801,1,2025-09-25 00:00:00,16,17,116,1048,65,18032,1,0
13013,11803,1,2024-04-13 00:00:00,16,22,87,818,82,18034,1,0
13014,11804,1,2023-04-14 00:00:00,16,13,123,1104,51,18035,1,0
13015,11809,1,2022-12-28 00:00:00,16,22,88,826,83,18038,1,0
13016,11810,1,2024-10-07 04:04:05,16,3,102,937,11,18039,0,0
13017,11811,1,2025-08-26 00:00:00,16,10,167,1426,37,18040,1,0
13018,11811,1,2025-08-28 00:00:00,16,10,167,1424,37,18041,1,0
13019,11812,1,2026-02-18 00:00:00,16,14,82,784,65,18042,1,0
13020,11813,2,2022-09-22 00:00:00,16,11,101,931,42,18043,1,0
13021,11814,2,2024-07-31 00:00:00,16,13,124,1112,50,18044,1,0
13022,11815,1,2022-12-05 00:00:00,16,12,140,1227,48,18045,1,0
13023,11815,1,2022-10-29 00:00:00,16,12,140,1224,48,18046,1,0
13024,11816,2,2021-07-02 00:00:00,16,22,92,857,82,18047,1,0
13025,11819,1,2025-10-05 00:00:00,16,5,73,690,22,18052,1,0
13026,11821,1,2026-06-19 00:00:00,16,12,169,1440,48,18054,1,0
13027,11821,1,2026-06-22 00:00:00,16,5,84,793,20,18055,1,0
13028,11821,1,2026-06-14 00:00:00,16,5,84,793,20,18057,1,0
13029,11821,1,2026-06-17 00:00:00,16,5,84,791,20,18058,1,0
13030,11822,2,2024-05-09 00:00:00,16,5,73,683,21,18059,1,0
13031,11823,2,2023-09-04 00:00:00,16,3,103,948,11,18060,1,0
13032,11824,1,2022-02-01 00:00:00,16,17,110,997,66,18061,1,0
13033,11824,1,2022-01-30 00:00:00,16,17,110,1002,66,18062,0,0
13034,11824,1,2022-02-02 00:00:00,16,17,110,1002,66,18063,0,0
13035,11825,1,2025-01-04 00:00:00,16,11,95,875,42,18064,1,0
13036,11828,1,2021-07-24 00:00:00,16,13,121,1087,50,18067,1,0
13037,11829,2,2022-08-18 00:00:00,16,5,76,719,19,18068,1,0
13038,11829,1,2022-08-18 00:00:00,16,5,76,717,19,18069,1,0
13039,11832,1,2024-06-27 00:00:00,16,17,111,1007,64,18072,1,0
13040,11833,1,2023-11-20 00:00:00,16,26,128,1141,99,18073,1,0
13041,11834,1,2021-01-05 00:00:00,16,11,96,888,40,18076,1,0
13042,11835,1,2023-06-05 00:00:00,16,3,104,958,12,18077,0,0
13043,11835,1,2023-06-01 00:00:00,16,3,104,961,12,18078,1,0
13044,11837,1,2025-09-28 21:21:17,16,5,78,737,20,18080,1,0
13045,11838,1,2024-11-06 00:00:00,16,13,118,1063,49,18081,1,0
13046,11839,2,2025-11-09 00:00:00,16,11,95,878,40,18082,1,0
13047,11840,1,2025-06-09 00:00:00,16,11,97,905,40,18085,1,0
13048,11840,1,2025-06-09 00:00:00,16,11,97,902,40,18088,1,0
13049,11841,1,2025-03-20 00:00:00,16,28,159,1377,108,18090,0,0
13050,11841,1,2025-03-24 00:00:00,16,25,145,1267,95,18091,1,0
13051,11842,1,2023-02-22 00:00:00,16,5,74,700,21,18093,1,0
13052,11842,1,2023-02-24 00:00:00,16,5,74,693,21,18094,0,0
13053,11842,1,2023-02-23 00:00:00,16,5,74,695,21,18095,1,0
13054,11842,1,2023-02-22 00:00:00,16,5,74,694,21,18096,1,0
13055,11844,1,2024-06-23 00:00:00,16,5,81,774,21,18098,1,0
13056,11844,1,2024-06-02 00:00:00,16,5,81,772,21,18099,1,0
13057,11844,1,2024-06-22 00:00:00,16,5,81,769,21,18100,1,0
13058,11845,1,2021-10-18 20:41:00,16,3,105,966,11,18101,1,0
13059,11846,1,2025-08-20 00:00:00,16,2,137,1206,5,18102,1,0
13060,11847,1,2021-05-21 00:00:00,16,27,27,316,10,18103,1,0
13061,11848,1,2025-05-15 00:00:00,16,5,80,757,20,18104,1,0
13062,11849,1,2023-04-23 00:00:00,16,22,88,824,85,18105,1,0
13063,11849,1,2023-04-23 00:00:00,16,22,88,821,84,18106,1,0
13064,11849,1,2023-04-23 00:00:00,16,22,88,821,84,18107,1,0
13065,11852,1,2022-04-07 00:00:00,16,27,170,1451,104,18108,1,0
13066,11852,1,2022-03-30 00:00:00,16,27,170,1450,104,18109,1,0
13067,11853,1,2026-02-20 00:00:00,16,28,64,629,41,18110,0,0
13068,11853,1,2026-02-20 00:00:00,16,11,94,872,41,18111,1,0
13069,11853,1,2026-02-23 00:00:00,16,11,94,874,41,18114,1,0
13070,11854,1,2023-07-16 00:00:00,16,26,129,1152,98,18115,1,0
13071,11855,1,2022-02-19 00:00:00,16,3,109,995,12,18116,1,0
13072,11856,1,2024-08-22 00:00:00,16,26,127,1128,97,18118,1,0
13073,11857,2,2024-03-20 17:19:50,16,22,92,858,83,18119,0,0
13074,11858,1,2021-04-03 00:00:00,16,11,95,880,40,18120,1,0
13075,11858,1,2021-03-31 00:00:00,16,11,95,875,40,18121,1,0
13076,11859,1,2024-08-15 00:00:00,16,13,121,1092,50,18122,1,1
13077,11859,1,2024-08-15 00:00:00,16,13,121,1090,50,18123,1,0
13078,11861,2,2024-07-26 08:12:33,16,13,124,1112,51,18125,1,0
13079,11863,2,2023-10-08 00:00:00,16,11,99,921,42,18127,1,0
13080,11863,1,2023-10-09 00:00:00,16,26,118,1062,42,18128,1,0
13081,11863,1,2023-10-09 00:00:00,16,11,99,922,42,18130,1,0
13082,11863,2,2023-10-09 00:00:00,16,11,99,921,42,18131,1,0
13083,11863,1,2023-10-14 00:00:00,16,11,99,919,42,18133,1,0
13084,11864,1,2022-10-11 17:41:28,16,11,98,917,42,18135,1,0
13085,11865,1,2024-11-30 00:00:00,16,17,111,1010,66,18136,0,0
13086,11866,1,2024-05-27 00:00:00,16,5,76,714,20,18137,1,0
13087,11866,1,2024-06-12 00:00:00,16,5,76,716,20,18138,1,0
13088,11866,1,2024-06-06 00:00:00,16,5,76,718,20,18139,1,0
13089,11866,1,2024-05-27 00:00:00,16,5,76,712,20,18143,1,0
13090,11867,2,2025-02-08 00:00:00,16,22,93,865,84,18144,1,0
13091,11868,1,2023-10-02 00:00:00,16,3,104,955,11,18145,1,0
13092,11868,1,2023-10-02 00:00:00,16,26,60,607,11,18146,1,0
13093,11869,1,2023-04-16 00:00:00,16,22,91,854,86,18148,1,0
13094,11870,1,2025-03-02 00:00:00,16,17,110,997,65,18149,1,0
13095,11871,1,2025-12-26 00:00:00,16,11,101,930,40,18151,1,0
13096,11871,1,2025-12-27 00:00:00,16,11,101,930,40,18152,1,0
13097,11873,1,2022-05-30 00:00:00,16,13,125,1114,51,18155,1,0
13098,11873,1,2022-05-30 00:00:00,16,13,125,1115,51,18156,1,0
13099,11873,1,2022-05-30 00:00:00,16,13,125,1116,51,18157,1,0
13100,11874,1,2025-12-13 10:42:56,16,11,97,906,41,18159,1,0
13101,11874,1,2025-12-13 10:42:56,16,11,97,905,41,18160,1,0
13102,11874,1,2025-12-13 10:42:56,16,11,97,899,41,18162,1,0
13103,11875,1,2022-05-09 00:00:00,16,5,77,726,19,18163,1,0
13104,11876,1,2023-08-20 00:00:00,16,3,106,976,14,18164,1,0
13105,11877,1,2023-04-12 00:00:00,16,23,162,1395,89,18165,1,0
13106,11877,2,2023-04-07 00:00:00,16,23,162,1392,89,18166,1,0
13107,11879,1,2026-04-27 00:00:00,16,22,88,820,82,18167,1,0
13108,11880,2,2025-09-19 00:00:00,16,11,98,914,43,18168,1,0
13109,11881,1,2026-03-20 00:00:00,16,14,65,633,27,18169,1,0
13110,11885,1,2023-08-24 00:00:00,16,11,97,904,42,18171,1,0
13111,11886,2,2024-10-06 00:00:00,16,3,107,983,10,18173,1,0
13112,11886,1,2024-09-19 00:00:00,16,18,11,115,10,18174,1,0
13113,11886,1,2024-09-19 00:00:00,16,3,107,980,10,18176,1,0
13114,11886,1,2024-09-27 00:00:00,16,24,158,1368,10,18177,1,0
13115,11886,1,2024-09-22 00:00:00,16,3,53,557,10,18178,1,0
13116,11891,1,2024-11-07 00:00:00,16,13,120,1080,53,18185,1,0
13117,11891,1,2024-11-07 00:00:00,16,13,120,1080,49,18186,1,0
13118,11891,1,2024-11-07 00:00:00,16,13,120,1077,49,18187,1,0
13119,11891,2,2024-11-07 00:00:00,16,13,120,1076,49,18188,1,0
13120,11891,1,2024-11-07 00:00:00,16,13,120,1081,54,18189,1,0
13121,11893,1,2021-07-29 00:00:00,16,17,110,997,67,18192,1,0
13122,11894,1,2026-02-15 00:00:00,16,26,126,1123,98,18195,1,0
13123,11894,1,2026-02-15 00:00:00,16,19,57,581,98,18197,1,0
13124,11894,1,2026-02-15 00:00:00,16,26,126,1121,99,18198,1,0
13125,11894,1,2026-02-15 00:00:00,16,26,126,1123,98,18199,1,1
13126,11894,1,2026-02-15 00:00:00,16,26,126,1124,100,18200,1,0
13127,11894,2,2026-02-15 00:00:00,16,26,126,1118,98,18201,1,0
13128,11894,1,2026-02-15 00:00:00,16,26,126,1123,98,18202,1,0
13129,11896,2,2021-09-15 00:00:00,16,17,111,1010,64,18203,1,0
13130,11898,1,2023-03-16 00:00:00,16,6,161,1387,26,18205,1,0
13131,11899,1,2021-07-30 00:00:00,16,26,133,1178,98,18206,1,0
13132,11900,1,2026-04-16 00:00:00,16,11,95,882,42,18208,1,0
13133,11900,1,2026-07-13 00:00:00,16,4,66,640,42,18209,0,0
13134,11902,1,2026-02-01 17:56:38,16,3,106,973,11,18211,1,0
13135,11903,1,2022-05-07 00:00:00,16,26,132,1172,99,18212,1,0
13136,11905,1,2026-04-24 00:00:00,16,10,110,997,19,18215,1,0
13137,11907,1,2025-08-26 00:00:00,16,10,166,1417,39,18217,1,0
13138,11908,2,2024-03-18 00:00:00,16,22,86,804,84,18218,1,0
13139,11909,1,2022-06-28 00:00:00,16,5,78,740,24,18219,1,0
13140,11909,1,2022-06-27 00:00:00,16,5,78,737,24,18220,1,0
13141,11910,1,2025-11-05 00:00:00,16,26,128,1139,98,18221,1,0
13142,11911,1,2026-04-28 00:00:00,16,11,97,902,41,18222,1,0
13143,11912,1,2021-07-02 00:00:00,16,3,105,968,10,18223,1,0
13144,11912,1,2021-07-02 00:00:00,16,3,105,968,10,18225,1,0
13145,11913,1,2024-09-06 00:00:00,16,21,150,1304,80,18226,1,0
13146,11914,1,2022-05-05 00:00:00,16,27,173,1471,105,18228,1,0
13147,11914,2,2022-05-03 00:00:00,16,27,173,1468,105,18229,1,0
13148,11915,1,2026-02-09 00:00:00,16,11,97,900,42,18230,1,0
13149,11915,1,2026-02-08 00:00:00,16,11,97,902,42,18231,1,0
13150,11916,1,2025-04-02 00:00:00,16,13,122,1099,49,18233,1,0
13151,11917,1,2026-01-11 00:00:00,16,26,130,1166,99,18235,1,0
13152,11918,1,2023-10-31 05:05:18,16,13,123,1104,51,18236,1,0
13153,11920,1,2021-07-22 00:00:00,16,11,94,874,40,18238,1,0
13154,11922,1,2024-02-28 00:00:00,16,22,93,864,84,18239,1,0
13155,11922,1,2024-02-27 00:00:00,16,22,93,861,84,18240,1,0
13156,11923,1,2024-10-25 00:00:00,3,16,9,95,34,18241,1,0
13157,11924,1,2024-08-26 00:00:00,16,22,92,857,84,18242,1,0
13158,11925,1,2023-02-23 00:00:00,16,2,135,1197,4,18243,1,0
13159,11925,1,2023-03-13 00:00:00,16,2,135,1194,4,18244,1,0
13160,11928,1,2022-08-17 00:00:00,16,3,104,958,10,18247,1,0
13161,11929,1,2026-05-02 00:00:00,16,22,89,830,83,18248,1,0
13162,11930,1,2025-01-06 00:00:00,16,6,161,1385,25,18250,1,0
13163,11930,1,2024-12-30 00:00:00,16,6,161,1384,25,18251,1,0
13164,11931,2,2023-12-05 00:00:00,16,17,117,1053,64,18252,1,0
13165,11931,1,2023-12-05 00:00:00,16,17,117,1055,67,18254,1,0
13166,11931,1,2023-12-05 00:00:00,16,17,117,1055,64,18255,1,0
13167,11932,1,2023-07-07 15:14:39,16,26,131,1169,98,18256,1,0
13168,11933,1,2022-07-31 00:00:00,16,26,128,1141,97,18257,0,0
13169,11933,1,2022-07-24 00:00:00,16,1,25,293,1,18258,1,0
13170,11935,1,2022-01-26 00:00:00,16,3,106,975,11,18260,1,0
13171,11935,1,2022-01-26 00:00:00,16,2,152,1327,11,18261,1,0
13172,11935,1,2022-01-26 00:00:00,16,3,106,975,11,18262,1,0
13173,11935,1,2022-01-26 00:00:00,16,3,106,978,11,18263,1,0
13174,11936,1,2023-01-18 00:00:00,16,21,166,1421,94,18264,1,0
13175,11938,1,2023-02-21 00:00:00,16,4,176,1493,18,18266,1,0
13176,11938,1,2023-03-06 00:00:00,16,4,176,1495,18,18268,1,0
13177,11939,2,2024-06-24 00:00:00,16,26,128,1137,97,18269,1,0
13178,11940,1,2026-07-19 00:00:00,16,26,129,1152,98,18270,1,0
13179,11940,1,2026-07-18 00:00:00,16,26,129,1154,98,18271,1,0
13180,11941,1,2026-07-11 00:00:00,16,5,84,793,20,18273,1,0
13181,11942,1,2022-11-01 14:58:24,16,17,113,1025,66,18274,1,0
13182,11943,1,2023-06-01 02:03:03,16,11,96,892,44,18275,1,0
13183,11944,2,2022-10-06 00:00:00,16,5,85,794,20,18276,1,0
13184,11944,1,2022-09-25 00:00:00,16,5,85,797,20,18277,1,0
13185,11944,1,2022-10-01 00:00:00,16,5,85,794,20,18278,1,0
13186,11944,1,2022-09-24 00:00:00,16,5,85,794,20,18279,1,0
13187,11944,1,2022-09-30 00:00:00,16,5,85,794,20,18280,1,0
13188,11944,1,2022-10-01 00:00:00,16,5,85,798,22,18281,1,0
13189,11944,2,2022-09-26 00:00:00,16,5,85,795,20,18282,1,0
13190,11946,1,2025-11-10 00:00:00,16,11,96,897,42,18284,1,0
13191,11946,1,2025-11-08 00:00:00,16,11,96,889,42,18285,1,0
13192,11949,1,2023-10-31 00:00:00,16,2,134,1183,4,18286,1,0
13193,11951,1,2022-08-05 00:00:00,16,8,76,714,42,18287,1,0
13194,11952,1,2021-09-20 01:25:10,16,17,110,1003,66,18288,1,0
13195,11953,1,2026-03-11 00:00:00,16,4,119,1066,51,18289,1,1
13196,11955,1,2024-05-03 00:00:00,16,2,117,1054,83,18291,1,0
13197,11956,1,2025-11-14 00:00:00,16,26,128,1134,99,18292,1,0
13198,11956,1,2025-11-20 00:00:00,16,26,128,1139,99,18293,1,0
13199,11958,1,2021-03-10 00:00:00,16,2,137,1206,6,18296,1,1
13200,11958,1,2021-03-14 00:00:00,16,10,196,1660,37,18297,1,0
13201,11960,1,2024-06-10 00:00:00,16,22,90,846,83,18298,1,0
13202,11961,1,2023-10-05 00:00:00,16,13,120,1074,50,18299,1,0
13203,11962,1,2024-08-12 00:00:00,16,5,81,766,19,18300,1,0
13204,11964,1,2026-04-12 00:00:00,16,5,74,695,19,18303,1,0
13205,11966,1,2022-08-07 00:00:00,16,26,133,1180,97,18305,1,0
13206,11968,2,2026-04-12 00:00:00,16,27,172,1464,105,18307,1,0
13207,11969,1,2022-08-24 00:00:00,16,19,191,1616,74,18309,1,0
13208,11969,1,2022-08-24 00:00:00,16,19,191,1620,74,18310,1,0
13209,11969,1,2022-08-24 00:00:00,16,19,191,1620,74,18311,1,0
13210,11969,1,2022-08-24 00:00:00,16,19,191,1617,74,18312,1,0
13211,11969,1,2022-08-24 00:00:00,16,19,191,1618,74,18313,1,0
13212,11969,1,2022-08-24 00:00:00,16,26,63,620,74,18314,1,0
13213,11969,1,2022-08-24 00:00:00,16,19,191,1620,74,18315,1,0
13214,11971,1,2024-04-09 00:00:00,16,22,86,799,83,18316,1,0
13215,11971,1,2024-04-14 00:00:00,16,22,86,804,82,18317,1,0
13216,11971,2,2024-04-14 00:00:00,16,22,86,801,83,18318,1,0
13217,11971,1,2024-04-14 00:00:00,16,22,86,807,83,18319,1,0
13218,11971,1,2024-04-26 00:00:00,16,22,86,803,83,18320,1,0
13219,11971,1,2024-04-08 00:00:00,16,27,126,1120,83,18321,1,0
13220,11971,1,2024-04-08 00:00:00,16,22,86,807,87,18322,1,0
13221,11971,1,2024-04-12 00:00:00,16,22,86,800,83,18323,0,0
13222,11972,1,2024-09-13 05:57:32,16,18,189,1604,71,18324,1,0
13223,11974,1,2023-05-15 00:00:00,16,22,93,865,84,18328,1,0
13224,11974,1,2023-05-12 00:00:00,16,22,93,861,84,18329,1,0
13225,11977,1,2022-08-25 00:00:00,16,11,97,904,42,18332,1,0
13226,11978,1,2022-09-11 11:51:52,16,17,116,1052,64,18333,0,0
13227,11978,1,2022-09-11 11:51:52,16,17,116,1049,68,18334,1,0
13228,11978,1,2022-09-11 11:51:52,16,17,116,1051,64,18335,1,0
13229,11978,2,2022-09-11 11:51:52,16,17,116,1049,64,18336,1,0
13230,11979,1,2025-06-09 04:35:20,16,11,96,890,40,18338,1,0
13231,11981,1,2024-09-28 14:40:13,16,5,77,727,23,18340,0,0
13232,11982,1,2022-09-24 00:00:00,16,5,85,797,20,18342,1,0
13233,11984,1,2022-01-14 00:00:00,16,5,82,783,19,18344,1,0
13234,11985,1,2024-02-06 00:00:00,16,22,91,853,87,18345,1,0
13235,11989,1,2024-09-22 00:00:00,16,12,141,1230,48,18347,1,0
13236,11990,1,2022-07-09 00:00:00,16,5,77,727,20,18348,1,0
13237,11992,1,2021-11-10 11:41:53,16,5,78,742,21,18349,1,0
13238,11993,2,2022-11-20 00:00:00,16,6,158,1366,26,18350,1,1
13239,11994,1,2022-01-26 00:00:00,16,5,77,726,20,18352,1,0
13240,11995,1,2026-06-28 00:00:00,16,26,130,1160,99,18354,0,0
13241,11996,2,2024-10-18 00:00:00,16,24,175,1488,19,18355,1,0
13242,11996,1,2024-10-18 00:00:00,16,5,75,711,19,18356,0,0
13243,11997,1,2021-11-19 00:00:00,16,11,97,901,41,18357,1,0
13244,11998,1,2022-12-12 00:00:00,16,5,73,684,49,18358,1,0
13245,11999,1,2024-01-09 00:00:00,16,5,78,737,19,18359,1,0
13246,11999,1,2024-01-09 00:00:00,16,5,78,736,19,18360,1,0
13247,11999,1,2024-01-09 00:00:00,16,5,78,743,19,18361,1,0
13248,12000,1,2024-09-12 00:00:00,16,11,97,907,42,18362,1,0
13249,12000,1,2024-09-11 00:00:00,16,11,97,903,42,18364,1,0
13250,12001,1,2024-03-28 00:00:00,16,5,80,757,122,18365,1,0
13251,12004,1,2024-12-09 00:00:00,16,6,159,1376,26,18366,1,0
13252,12004,2,2024-12-13 00:00:00,16,6,159,1377,26,18367,1,0
13253,12004,2,2024-12-07 00:00:00,16,6,159,1376,26,18368,1,0
13254,12005,1,2022-06-25 00:00:00,16,3,106,979,12,18369,1,0
13255,12006,1,2021-11-23 00:00:00,16,26,131,1169,99,18370,1,0
13256,12006,1,2021-12-01 00:00:00,16,26,131,1170,99,18371,1,0
13257,12006,2,2021-11-24 00:00:00,16,26,131,1171,101,18372,1,0
13258,12007,1,2023-09-21 00:00:00,16,18,189,1606,71,18373,1,0
13259,12008,1,2024-02-14 00:00:00,16,11,1,4,111,18374,1,0
13260,12010,2,2022-11-17 00:00:00,16,19,191,1622,74,18375,1,0
13261,12011,2,2026-02-19 00:00:00,16,5,85,797,19,18376,1,0
13262,12012,1,2024-05-27 00:00:00,16,4,177,1500,16,18377,1,0
13263,12013,1,2021-05-10 00:00:00,16,3,106,972,12,18378,1,0
13264,12013,1,2021-05-10 00:00:00,16,3,106,977,13,18379,0,0
13265,12013,2,2021-05-10 00:00:00,16,12,137,1204,12,18380,1,0
13266,12013,1,2021-05-10 00:00:00,16,3,199,1689,12,18381,1,0
13267,12013,1,2021-05-10 00:00:00,16,30,132,1172,12,18382,1,0
13268,12013,1,2021-05-10 00:00:00,16,3,106,978,12,18383,1,0
13269,12013,1,2021-05-10 00:00:00,16,3,106,978,14,18384,1,0
13270,12013,1,2021-05-10 00:00:00,16,3,106,973,12,18385,1,0
13271,12014,1,2024-02-10 00:00:00,16,2,137,1205,8,18387,0,0
13272,12015,1,2026-02-10 00:00:00,16,5,79,748,20,18388,1,0
13273,12015,1,2026-02-10 00:00:00,16,29,111,1011,111,18389,1,0
13274,12017,1,2026-05-01 00:00:00,16,15,149,1300,58,18390,1,0
13275,12020,2,2024-04-05 00:00:00,16,6,158,1364,26,18394,1,0
13276,12022,1,2026-07-09 00:53:36,16,26,127,1129,98,18395,1,0
13277,12025,1,2025-06-15 14:35:24,16,5,77,724,20,18399,1,0
13278,12027,2,2024-01-28 00:00:00,16,27,133,1179,42,18400,1,0
13279,12027,1,2024-01-30 00:00:00,16,11,97,902,42,18402,1,0
13280,12027,1,2024-01-27 00:00:00,16,11,97,899,42,18403,1,0
13281,12027,1,2024-01-30 00:00:00,16,11,97,903,42,18404,1,0
13282,12027,1,2024-02-02 00:00:00,16,11,97,899,42,18407,1,0
13283,12028,1,2025-01-17 00:00:00,16,17,110,996,64,18409,1,0
13284,12029,1,2026-06-21 00:00:00,16,13,123,1108,51,18410,1,0
13285,12029,1,2026-06-15 00:00:00,16,13,123,1104,51,18411,1,0
13286,12030,1,2021-09-07 00:00:00,16,30,47,513,42,18412,1,0
13287,12031,2,2025-01-20 00:00:00,16,26,129,1151,99,18413,1,0
13288,12031,1,2025-01-20 00:00:00,16,26,129,1150,98,18415,1,0
13289,12031,1,2025-02-11 00:00:00,16,26,129,1149,98,18416,1,0
13290,12031,1,2025-01-21 00:00:00,16,26,129,1154,98,18418,1,0
13291,12031,1,2025-05-26 00:00:00,16,26,129,1147,98,18419,0,0
13292,12031,2,2025-01-20 00:00:00,16,29,151,1316,98,18420,1,0
13293,12031,1,2025-01-20 00:00:00,16,26,129,1153,98,18421,1,0
13294,12032,1,2026-04-17 00:00:00,16,13,119,1067,53,18422,1,0
13295,12033,2,2025-05-18 00:00:00,16,3,104,961,15,18423,1,0
13296,12034,1,2026-01-20 00:00:00,16,29,154,1335,111,18424,1,0
13297,12035,1,2024-02-25 00:00:00,16,4,177,1500,18,18425,1,0
13298,12037,1,2021-09-29 00:00:00,16,17,110,996,65,18426,1,0
13299,12037,1,2021-10-03 00:00:00,16,17,110,997,65,18427,1,0
13300,12037,1,2021-10-01 00:00:00,16,17,110,997,65,18428,1,0
13301,12038,1,2022-12-09 00:00:00,16,11,95,875,42,18429,1,0
13302,12038,1,2022-12-14 00:00:00,16,11,95,884,42,18430,1,0
13303,12039,1,2022-10-07 00:00:00,16,15,149,1298,60,18431,0,0
13304,12039,1,2022-10-24 00:00:00,16,15,149,1296,60,18432,1,0
13305,12039,1,2022-10-25 00:00:00,16,15,149,1298,60,18433,1,0
13306,12039,2,2022-10-10 00:00:00,16,15,149,1295,59,18434,1,0
13307,12041,1,2025-04-10 00:00:00,16,5,84,790,19,18438,1,0
13308,12043,1,2021-08-13 00:00:00,16,3,106,974,11,18439,1,0
13309,12045,1,2023-08-20 00:00:00,16,13,118,1058,51,18440,1,0
13310,12046,1,2021-01-19 11:56:17,16,13,125,1113,50,18442,0,0
13311,12047,1,2023-01-17 00:00:00,16,18,88,825,98,18443,1,0
13312,12048,1,2025-02-15 00:00:00,16,17,111,1009,64,18444,1,0
13313,12048,2,2025-02-18 00:00:00,16,25,88,827,64,18445,1,0
13314,12050,1,2023-02-19 16:45:17,16,17,111,1009,65,18446,1,0
13315,12051,1,2024-02-24 00:00:00,16,27,170,1450,104,18447,1,0
13316,12052,1,2021-10-13 00:00:00,16,22,86,803,83,18448,1,0
13317,12053,1,2025-02-10 00:00:00,16,13,88,828,40,18449,1,0
13318,12054,1,2026-07-15 00:00:00,16,13,119,1068,51,18450,1,0
13319,12055,1,2023-07-17 05:47:11,16,13,121,1090,49,18451,1,0
13320,12056,1,2023-05-04 00:00:00,16,17,111,1013,65,18452,1,0
13321,12057,1,2025-10-12 00:00:00,16,17,111,1006,66,18453,1,0
13322,12058,1,2025-08-23 00:00:00,16,11,95,876,40,18454,1,0
13323,12059,1,2023-11-09 00:00:00,16,11,95,880,40,18456,1,0
13324,12060,1,2026-06-27 00:00:00,16,13,118,1062,51,18457,0,0
13325,12061,1,2025-11-05 00:00:00,16,26,130,1165,99,18458,1,0
13326,12061,1,2025-11-05 00:00:00,16,29,1,2,99,18459,1,0
13327,12063,2,2026-01-19 00:00:00,16,22,88,823,83,18460,1,0
13328,12064,2,2025-09-26 00:00:00,16,13,123,1107,52,18461,0,0
13329,12064,1,2025-10-30 00:00:00,16,13,123,1105,50,18462,1,0
13330,12066,1,2026-03-24 00:00:00,16,3,104,963,12,18464,1,0
13331,12067,1,2022-11-20 00:00:00,16,3,106,973,10,18465,1,0
13332,12067,2,2022-11-20 00:00:00,16,20,111,1012,10,18466,1,0
13333,12067,1,2022-11-20 00:00:00,16,3,106,978,10,18467,1,0
13334,12067,1,2022-11-20 00:00:00,16,3,106,974,10,18468,1,0
13335,12067,2,2022-11-20 00:00:00,16,3,106,977,10,18469,1,0
